Name,Location,Price,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Brand,Model,Kilometer_Range_Grade
TOYOTA COROLLA ALTIS 1.8 G,Bangalore,17629.04,2016,16471,Petrol,Manual,Second,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS 1.8 G,1
TOYOTA COROLLA ALTIS 1.8 G,Mumbai,6898.32,2010,93000,Petrol,Manual,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS 1.8 G,5
TOYOTA COROLLA ALTIS 1.8 G,Kochi,29141.57,2012,77801,Petrol,Manual,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS 1.8 G,4
TOYOTA COROLLA ALTIS 1.8 G CNG,Mumbai,5135.42,2010,63000,CNG,Manual,Second,14.53,1798.0,138.0,5.0,TOYOTA,COROLLA ALTIS 1.8 G CNG,4
TOYOTA COROLLA ALTIS 1.8 G CVT,Delhi,6131.84,2010,109703,Petrol,Automatic,Second,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS 1.8 G CVT,6
TOYOTA COROLLA ALTIS 1.8 GL,Chennai,7588.15,2009,32000,Petrol,Manual,Second,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS 1.8 GL,2
TOYOTA COROLLA ALTIS 1.8 GL,Coimbatore,16509.98,2015,53920,Petrol,Manual,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS 1.8 GL,3
TOYOTA COROLLA ALTIS 1.8 GL,Kochi,9535.01,2012,83184,Petrol,Manual,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS 1.8 GL,5
TOYOTA COROLLA ALTIS 1.8 LIMITED EDITION,Mumbai,13719.99,2015,49000,Petrol,Manual,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS 1.8 LIMITED EDITION,3
TOYOTA COROLLA ALTIS 1.8 SPORT,Pune,7664.8,2010,31000,Petrol,Manual,First,12.5,1794.0,132.0,5.0,TOYOTA,COROLLA ALTIS 1.8 SPORT,2
TOYOTA COROLLA ALTIS 1.8 VL CVT,Kolkata,25983.67,2018,5000,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS 1.8 VL CVT,1
TOYOTA COROLLA ALTIS 1.8 VL CVT,Delhi,27593.28,2017,21000,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS 1.8 VL CVT,2
TOYOTA COROLLA ALTIS 1.8 VL CVT,Kochi,26811.47,2018,28321,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS 1.8 VL CVT,2
TOYOTA COROLLA ALTIS 1.8 VL CVT,Coimbatore,18380.19,2016,82725,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS 1.8 VL CVT,5
TOYOTA COROLLA ALTIS 2008-2013 1.8 VL AT,Mumbai,11497.2,2012,54000,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,TOYOTA,COROLLA ALTIS 2008-2013 1.8 VL AT,3
TOYOTA COROLLA ALTIS 2008-2013 1.8 VL AT,Mumbai,5227.39,2008,78000,Petrol,Automatic,Second,14.53,1794.0,138.1,5.0,TOYOTA,COROLLA ALTIS 2008-2013 1.8 VL AT,4
TOYOTA COROLLA ALTIS 2008-2013 1.8 VL AT,Pune,19162.0,2015,43000,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,TOYOTA,COROLLA ALTIS 2008-2013 1.8 VL AT,3
TOYOTA COROLLA ALTIS 2008-2013 1.8 VL AT,Kochi,21676.05,2016,41617,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,TOYOTA,COROLLA ALTIS 2008-2013 1.8 VL AT,3
TOYOTA COROLLA ALTIS 2008-2013 1.8 VL AT,Pune,9887.59,2011,88000,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,TOYOTA,COROLLA ALTIS 2008-2013 1.8 VL AT,5
TOYOTA COROLLA ALTIS 2008-2013 1.8 VL AT,Kochi,12876.86,2013,55101,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,TOYOTA,COROLLA ALTIS 2008-2013 1.8 VL AT,3
TOYOTA COROLLA ALTIS 2008-2013 1.8 VL AT,Mumbai,6055.19,2010,63298,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,TOYOTA,COROLLA ALTIS 2008-2013 1.8 VL AT,4
TOYOTA COROLLA ALTIS AERO D 4D J,Pune,8814.52,2011,116000,Diesel,Manual,Second,21.43,1364.0,138.0,5.0,TOYOTA,COROLLA ALTIS AERO D 4D J,6
TOYOTA COROLLA ALTIS D-4D G,Kochi,10010.23,2013,81504,Diesel,Manual,First,21.43,1364.0,87.2,5.0,TOYOTA,COROLLA ALTIS D-4D G,5
TOYOTA COROLLA ALTIS D-4D G,Mumbai,27056.74,2016,31700,Diesel,Manual,First,21.43,1364.0,87.2,5.0,TOYOTA,COROLLA ALTIS D-4D G,2
TOYOTA COROLLA ALTIS D-4D GL,Mumbai,16479.32,2014,74219,Diesel,Manual,First,21.43,1364.0,87.2,5.0,TOYOTA,COROLLA ALTIS D-4D GL,4
TOYOTA COROLLA ALTIS D-4D GL,Mumbai,25293.84,2017,5900,Diesel,Manual,First,21.43,1364.0,87.2,5.0,TOYOTA,COROLLA ALTIS D-4D GL,1
TOYOTA COROLLA ALTIS D-4D J,Kolkata,11267.26,2015,45000,Diesel,Manual,First,21.43,1364.0,87.2,5.0,TOYOTA,COROLLA ALTIS D-4D J,3
TOYOTA COROLLA ALTIS DIESEL D4DG,Kochi,8998.48,2013,74290,Diesel,Manual,First,21.43,1364.0,87.2,5.0,TOYOTA,COROLLA ALTIS DIESEL D4DG,4
TOYOTA COROLLA ALTIS DIESEL D4DG,Hyderabad,9182.43,2010,156210,Diesel,Manual,First,21.43,1364.0,87.2,5.0,TOYOTA,COROLLA ALTIS DIESEL D4DG,6
TOYOTA COROLLA ALTIS DIESEL D4DG,Kolkata,14555.455,2011,45000,Diesel,Manual,First,21.43,1364.0,87.2,5.0,TOYOTA,COROLLA ALTIS DIESEL D4DG,3
TOYOTA COROLLA ALTIS DIESEL D4DG,Coimbatore,14455.81,2014,69918,Diesel,Manual,First,21.43,1364.0,87.2,5.0,TOYOTA,COROLLA ALTIS DIESEL D4DG,4
TOYOTA COROLLA ALTIS DIESEL D4DG,Pune,18395.52,2010,98000,Diesel,Manual,First,21.43,1364.0,87.2,5.0,TOYOTA,COROLLA ALTIS DIESEL D4DG,5
TOYOTA COROLLA ALTIS DIESEL D4DG,Coimbatore,14149.22,2014,72022,Diesel,Manual,First,21.43,1364.0,87.2,5.0,TOYOTA,COROLLA ALTIS DIESEL D4DG,4
TOYOTA COROLLA ALTIS DIESEL D4DJ,Delhi,6898.32,2011,89401,Diesel,Manual,First,21.43,1364.0,87.2,5.0,TOYOTA,COROLLA ALTIS DIESEL D4DJ,5
TOYOTA COROLLA ALTIS G,Kolkata,5058.77,2009,45000,Petrol,Manual,Second,14.53,1798.0,138.1,5.0,TOYOTA,COROLLA ALTIS G,3
TOYOTA COROLLA ALTIS G,Kolkata,7856.42,2008,89000,Petrol,Manual,Second,14.53,1798.0,138.1,5.0,TOYOTA,COROLLA ALTIS G,5
TOYOTA COROLLA ALTIS G,Hyderabad,7818.1,2008,44738,Petrol,Manual,First,14.53,1798.0,138.1,5.0,TOYOTA,COROLLA ALTIS G,3
TOYOTA COROLLA ALTIS G,Pune,6438.435,2012,54000,Petrol,Manual,First,14.53,1798.0,138.1,5.0,TOYOTA,COROLLA ALTIS G,3
TOYOTA COROLLA ALTIS G,Pune,4598.88,2009,70000,Petrol,Manual,Third,14.53,1798.0,138.1,5.0,TOYOTA,COROLLA ALTIS G,4
TOYOTA COROLLA ALTIS G,Chennai,5365.36,2008,86000,Petrol,Manual,Second,14.53,1798.0,138.1,5.0,TOYOTA,COROLLA ALTIS G,5
TOYOTA COROLLA ALTIS G,Delhi,6285.135,2011,70000,Petrol,Manual,First,14.53,1798.0,138.1,5.0,TOYOTA,COROLLA ALTIS G,4
TOYOTA COROLLA ALTIS G,Delhi,10347.48,2012,87615,Petrol,Manual,First,14.53,1798.0,138.1,5.0,TOYOTA,COROLLA ALTIS G,5
TOYOTA COROLLA ALTIS G,Delhi,7971.39,2013,64000,Petrol,Manual,Second,14.53,1798.0,138.1,5.0,TOYOTA,COROLLA ALTIS G,4
TOYOTA COROLLA ALTIS G,Mumbai,6438.435,2009,48233,Petrol,Manual,First,14.53,1798.0,138.1,5.0,TOYOTA,COROLLA ALTIS G,3
TOYOTA COROLLA ALTIS G AT,Mumbai,15498.23,2016,52001,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS G AT,3
TOYOTA COROLLA ALTIS G HV AT,Delhi,12646.92,2013,56000,Petrol,Automatic,First,14.53,1798.0,138.1,5.0,TOYOTA,COROLLA ALTIS G HV AT,3
TOYOTA COROLLA ALTIS G MT,Kolkata,12187.03,2014,27000,Petrol,Manual,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS G MT,2
TOYOTA COROLLA ALTIS GL,Mumbai,14333.175,2009,64000,Petrol,Manual,Second,14.53,1798.0,138.1,5.0,TOYOTA,COROLLA ALTIS GL,4
TOYOTA COROLLA ALTIS GL MT,Coimbatore,22381.22,2016,33690,Petrol,Manual,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS GL MT,2
TOYOTA COROLLA ALTIS GL MT,Delhi,16096.08,2014,60750,Petrol,Manual,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS GL MT,4
TOYOTA COROLLA ALTIS JS MT,Kolkata,10654.07,2015,46000,Petrol,Manual,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS JS MT,3
TOYOTA COROLLA ALTIS VL,Mumbai,4215.64,2008,110000,Petrol,Automatic,Second,14.53,1798.0,138.1,5.0,TOYOTA,COROLLA ALTIS VL,6
TOYOTA COROLLA ALTIS VL,Delhi,6131.84,2008,89000,Petrol,Automatic,First,14.53,1798.0,138.1,5.0,TOYOTA,COROLLA ALTIS VL,5
TOYOTA COROLLA ALTIS VL,Mumbai,7664.8,2010,70200,Petrol,Automatic,First,14.53,1798.0,138.1,5.0,TOYOTA,COROLLA ALTIS VL,4
TOYOTA COROLLA ALTIS VL,Delhi,7128.26,2010,60000,Petrol,Automatic,Second,14.53,1798.0,138.1,5.0,TOYOTA,COROLLA ALTIS VL,3
TOYOTA COROLLA ALTIS VL AT,Mumbai,14946.36,2015,68000,Petrol,Automatic,Second,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS VL AT,4
TOYOTA COROLLA ALTIS VL AT,Coimbatore,30659.2,2019,10660,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS VL AT,1
TOYOTA COROLLA ALTIS VL AT,Bangalore,30659.2,2018,1331,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS VL AT,1
TOYOTA COROLLA ALTIS VL AT,Ahmedabad,17629.04,2014,59000,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS VL AT,3
TOYOTA COROLLA ALTIS VL AT,Mumbai,17629.04,2015,42000,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,TOYOTA,COROLLA ALTIS VL AT,3
TOYOTA COROLLA DX,Chennai,2606.03,2003,70000,Petrol,Manual,Second,13.4,1794.0,125.0,5.0,TOYOTA,COROLLA DX,4
TOYOTA COROLLA EXECUTIVE (HE),Chennai,4598.88,2007,89000,Petrol,Manual,First,13.4,1794.0,125.0,5.0,TOYOTA,COROLLA EXECUTIVE (HE),5
TOYOTA COROLLA EXECUTIVE (HE),Chennai,14103.23,2003,136441,Petrol,Manual,First,13.4,1794.0,125.0,5.0,TOYOTA,COROLLA EXECUTIVE (HE),6
TOYOTA COROLLA EXECUTIVE (HE),Hyderabad,14103.23,2007,158000,Petrol,Manual,Second,13.4,1794.0,125.0,5.0,TOYOTA,COROLLA EXECUTIVE (HE),6
TOYOTA COROLLA H2,Mumbai,2759.33,2008,48233,Petrol,Manual,Second,13.4,1794.0,125.0,5.0,TOYOTA,COROLLA H2,3
TOYOTA COROLLA H2,Chennai,14103.23,2006,164000,Petrol,Manual,Second,13.4,1794.0,125.0,5.0,TOYOTA,COROLLA H2,6
TOYOTA COROLLA H2,Delhi,3142.57,2008,63000,Petrol,Manual,First,13.4,1794.0,125.0,5.0,TOYOTA,COROLLA H2,4
TOYOTA COROLLA H2,Coimbatore,4047.01,2005,79012,Petrol,Manual,First,13.4,1794.0,125.0,5.0,TOYOTA,COROLLA H2,4
TOYOTA COROLLA H4,Kolkata,4292.29,2008,80000,Petrol,Automatic,First,11.3,1794.0,125.0,5.0,TOYOTA,COROLLA H4,4
TOYOTA COROLLA H4,Chennai,3985.7,2005,83929,Petrol,Automatic,First,11.3,1794.0,125.0,5.0,TOYOTA,COROLLA H4,5
TOYOTA COROLLA H4,Chennai,3832.4,2004,105000,Petrol,Automatic,Second,11.3,1794.0,125.0,5.0,TOYOTA,COROLLA H4,6
TOYOTA COROLLA H4,Bangalore,3755.75,2005,67000,Petrol,Automatic,Second,11.3,1794.0,125.0,5.0,TOYOTA,COROLLA H4,4
TOYOTA COROLLA H4,Jaipur,2299.44,2004,160000,Petrol,Automatic,Second,11.3,1794.0,125.0,5.0,TOYOTA,COROLLA H4,6
TOYOTA COROLLA H5,Delhi,2560.04,2006,79000,Petrol,Manual,Second,13.4,1794.0,125.0,5.0,TOYOTA,COROLLA H5,4
TOYOTA COROLLA H5,Chennai,18395.52,2007,90000,Petrol,Manual,Third,13.4,1794.0,125.0,5.0,TOYOTA,COROLLA H5,5
TOYOTA COROLLA H5,Mumbai,3372.51,2007,67000,Petrol,Manual,Third,13.4,1794.0,125.0,5.0,TOYOTA,COROLLA H5,4
TOYOTA ETIOS 1.4 VXD,Pune,12110.38,2018,3000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,TOYOTA,ETIOS 1.4 VXD,1
TOYOTA ETIOS CROSS 1.2L G,Coimbatore,12616.26,2015,46950,Petrol,Manual,First,17.71,1197.0,78.8,5.0,TOYOTA,ETIOS CROSS 1.2L G,3
TOYOTA ETIOS CROSS 1.4 GD,Coimbatore,10500.78,2018,43127,Diesel,Manual,First,23.59,1364.0,67.04,5.0,TOYOTA,ETIOS CROSS 1.4 GD,3
TOYOTA ETIOS CROSS 1.4 GD,Ahmedabad,9581.0,2017,42000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,TOYOTA,ETIOS CROSS 1.4 GD,3
TOYOTA ETIOS CROSS 1.4L GD,Kochi,10286.16,2016,36681,Diesel,Manual,First,23.59,1364.0,67.06,5.0,TOYOTA,ETIOS CROSS 1.4L GD,2
TOYOTA ETIOS CROSS 1.4L VD,Jaipur,7511.5,2014,62322,Diesel,Manual,First,23.59,1364.0,67.06,5.0,TOYOTA,ETIOS CROSS 1.4L VD,4
TOYOTA ETIOS CROSS 1.4L VD,Chennai,14210.54,2014,70000,Diesel,Manual,Second,23.59,1364.0,67.06,5.0,TOYOTA,ETIOS CROSS 1.4L VD,4
TOYOTA ETIOS CROSS 1.4L VD,Bangalore,8814.52,2014,57464,Diesel,Manual,First,23.59,1364.0,67.06,5.0,TOYOTA,ETIOS CROSS 1.4L VD,3
TOYOTA ETIOS G,Pune,5901.9,2015,190000,Petrol,Manual,Second,16.78,1496.0,88.73,5.0,TOYOTA,ETIOS G,6
TOYOTA ETIOS G,Coimbatore,7588.15,2013,27075,Petrol,Manual,First,17.6,1496.0,88.73,5.0,TOYOTA,ETIOS G,2
TOYOTA ETIOS G,Pune,4292.29,2011,37000,Petrol,Manual,First,17.6,1496.0,88.73,5.0,TOYOTA,ETIOS G,2
TOYOTA ETIOS G,Kolkata,4982.12,2013,42103,Petrol,Manual,First,16.78,1496.0,88.73,5.0,TOYOTA,ETIOS G,3
TOYOTA ETIOS G,Kolkata,5940.219999999999,2011,25000,Petrol,Manual,First,17.6,1496.0,88.73,5.0,TOYOTA,ETIOS G,2
TOYOTA ETIOS G,Pune,5595.305,2011,69470,Petrol,Manual,Second,17.6,1496.0,88.73,5.0,TOYOTA,ETIOS G,4
TOYOTA ETIOS G,Kolkata,3372.51,2011,45560,Petrol,Manual,First,17.6,1496.0,88.73,5.0,TOYOTA,ETIOS G,3
TOYOTA ETIOS G,Chennai,4867.15,2011,47000,Petrol,Manual,Second,17.6,1496.0,88.73,5.0,TOYOTA,ETIOS G,3
TOYOTA ETIOS G,Kochi,7005.63,2013,56344,Petrol,Manual,First,17.6,1496.0,88.73,5.0,TOYOTA,ETIOS G,3
TOYOTA ETIOS G,Delhi,4752.18,2012,60000,Petrol,Manual,First,17.6,1496.0,88.73,5.0,TOYOTA,ETIOS G,3
TOYOTA ETIOS G,Delhi,4982.12,2014,70000,Petrol,Manual,First,16.78,1496.0,88.73,5.0,TOYOTA,ETIOS G,4
TOYOTA ETIOS G,Jaipur,6208.49,2013,67000,Petrol,Manual,Second,16.78,1496.0,88.73,5.0,TOYOTA,ETIOS G,4
TOYOTA ETIOS G,Delhi,4867.15,2012,52052,Petrol,Manual,First,16.78,1496.0,88.73,5.0,TOYOTA,ETIOS G,3
TOYOTA ETIOS G SAFETY,Kochi,6116.51,2012,44223,Petrol,Manual,First,17.6,1496.0,88.7,5.0,TOYOTA,ETIOS G SAFETY,3
TOYOTA ETIOS G SAFETY,Delhi,4905.47,2011,36000,Petrol,Manual,First,17.6,1496.0,88.7,5.0,TOYOTA,ETIOS G SAFETY,2
TOYOTA ETIOS G SP,Bangalore,7204.91,2013,132000,Petrol,Manual,First,16.78,1496.0,88.73,5.0,TOYOTA,ETIOS G SP,6
TOYOTA ETIOS GD,Bangalore,18395.52,2012,90000,Diesel,Manual,First,23.59,1364.0,67.05,5.0,TOYOTA,ETIOS GD,5
TOYOTA ETIOS GD,Chennai,7158.92,2011,79000,Diesel,Manual,First,23.59,1364.0,67.05,5.0,TOYOTA,ETIOS GD,4
TOYOTA ETIOS GD,Kolkata,5901.895,2013,60000,Diesel,Manual,First,23.59,1364.0,67.05,5.0,TOYOTA,ETIOS GD,3
TOYOTA ETIOS GD,Kolkata,4982.12,2014,45000,Diesel,Manual,First,23.59,1364.0,67.05,5.0,TOYOTA,ETIOS GD,3
TOYOTA ETIOS GD,Hyderabad,8891.17,2015,116000,Diesel,Manual,Second,23.59,1364.0,67.05,5.0,TOYOTA,ETIOS GD,6
TOYOTA ETIOS GD,Kolkata,4522.23,2012,60000,Diesel,Manual,First,23.59,1364.0,67.05,5.0,TOYOTA,ETIOS GD,3
TOYOTA ETIOS GD,Coimbatore,8124.69,2013,46496,Diesel,Manual,First,23.59,1364.0,67.05,5.0,TOYOTA,ETIOS GD,3
TOYOTA ETIOS GD,Bangalore,6821.67,2012,58253,Diesel,Manual,Second,23.59,1364.0,67.05,5.0,TOYOTA,ETIOS GD,3
TOYOTA ETIOS GD,Chennai,4598.88,2012,150000,Diesel,Manual,Third,23.59,1364.0,67.05,5.0,TOYOTA,ETIOS GD,6
TOYOTA ETIOS GD,Delhi,5947.88,2013,70000,Diesel,Manual,First,23.59,1364.0,67.05,5.0,TOYOTA,ETIOS GD,4
TOYOTA ETIOS GD SP,Coimbatore,10040.89,2016,53702,Diesel,Manual,First,23.59,1364.0,67.04,5.0,TOYOTA,ETIOS GD SP,3
TOYOTA ETIOS LIVA 1.2 G,Coimbatore,7005.63,2015,64005,Petrol,Manual,First,17.71,1197.0,78.9,5.0,TOYOTA,ETIOS LIVA 1.2 G,4
TOYOTA ETIOS LIVA 1.2 G,Ahmedabad,5978.54,2014,53000,Petrol,Manual,First,17.71,1197.0,78.9,5.0,TOYOTA,ETIOS LIVA 1.2 G,3
TOYOTA ETIOS LIVA 1.2 G,Chennai,5748.6,2011,42000,Petrol,Manual,Second,17.71,1197.0,78.9,5.0,TOYOTA,ETIOS LIVA 1.2 G,3
TOYOTA ETIOS LIVA 1.2 VX DUAL TONE,Coimbatore,11144.62,2019,20877,Petrol,Manual,First,18.16,1197.0,78.9,5.0,TOYOTA,ETIOS LIVA 1.2 VX DUAL TONE,2
TOYOTA ETIOS LIVA 1.4 GD,Delhi,5901.9,2013,84000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,TOYOTA,ETIOS LIVA 1.4 GD,5
TOYOTA ETIOS LIVA 1.4 VXD,Pune,13704.66,2016,104350,Diesel,Manual,First,23.59,1364.0,67.04,5.0,TOYOTA,ETIOS LIVA 1.4 VXD,6
TOYOTA ETIOS LIVA DIESEL,Hyderabad,8584.58,2014,59589,Diesel,Manual,First,23.59,1364.0,67.1,5.0,TOYOTA,ETIOS LIVA DIESEL,3
TOYOTA ETIOS LIVA G,Mumbai,3740.42,2012,29605,Petrol,Manual,First,18.3,1197.0,78.9,5.0,TOYOTA,ETIOS LIVA G,2
TOYOTA ETIOS LIVA G,Pune,5365.36,2014,80102,Petrol,Manual,First,17.71,1197.0,78.9,5.0,TOYOTA,ETIOS LIVA G,5
TOYOTA ETIOS LIVA G,Kochi,6990.3,2015,52207,Petrol,Manual,First,17.71,1197.0,78.9,5.0,TOYOTA,ETIOS LIVA G,3
TOYOTA ETIOS LIVA G,Delhi,14333.175,2012,77800,Petrol,Manual,First,18.3,1197.0,78.9,5.0,TOYOTA,ETIOS LIVA G,4
TOYOTA ETIOS LIVA G,Chennai,6438.43,2015,53713,Petrol,Manual,First,17.71,1197.0,78.9,5.0,TOYOTA,ETIOS LIVA G,3
TOYOTA ETIOS LIVA G,Kolkata,3740.42,2012,37212,Petrol,Manual,First,18.3,1197.0,78.9,5.0,TOYOTA,ETIOS LIVA G,2
TOYOTA ETIOS LIVA G,Kolkata,3357.18,2011,42118,Petrol,Manual,First,18.3,1197.0,78.9,5.0,TOYOTA,ETIOS LIVA G,3
TOYOTA ETIOS LIVA GD,Delhi,4752.18,2013,64000,Diesel,Manual,First,23.59,1364.0,67.06,5.0,TOYOTA,ETIOS LIVA GD,4
TOYOTA ETIOS LIVA GD,Hyderabad,4905.475,2012,139000,Diesel,Manual,First,23.59,1364.0,67.06,5.0,TOYOTA,ETIOS LIVA GD,6
TOYOTA ETIOS LIVA GD,Coimbatore,7158.92,2013,62601,Diesel,Manual,First,23.59,1364.0,67.06,5.0,TOYOTA,ETIOS LIVA GD,4
TOYOTA ETIOS LIVA GD,Delhi,4062.34,2012,72351,Diesel,Manual,First,23.59,1364.0,67.06,5.0,TOYOTA,ETIOS LIVA GD,4
TOYOTA ETIOS LIVA GD,Coimbatore,8078.7,2015,49894,Diesel,Manual,First,23.59,1364.0,67.06,5.0,TOYOTA,ETIOS LIVA GD,3
TOYOTA ETIOS LIVA GD,Chennai,5825.25,2013,179000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,TOYOTA,ETIOS LIVA GD,6
TOYOTA ETIOS LIVA GD,Mumbai,5518.66,2011,74000,Diesel,Manual,First,23.59,1364.0,67.06,5.0,TOYOTA,ETIOS LIVA GD,4
TOYOTA ETIOS LIVA GD,Delhi,6668.38,2014,63000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,TOYOTA,ETIOS LIVA GD,4
TOYOTA ETIOS LIVA GD,Pune,3985.7,2012,225000,Diesel,Manual,Second,23.59,1364.0,67.06,5.0,TOYOTA,ETIOS LIVA GD,6
TOYOTA ETIOS LIVA GD,Jaipur,4905.475,2012,121134,Diesel,Manual,First,23.59,1364.0,67.06,5.0,TOYOTA,ETIOS LIVA GD,6
TOYOTA ETIOS LIVA GD,Hyderabad,18395.52,2013,86000,Diesel,Manual,First,23.59,1364.0,67.06,5.0,TOYOTA,ETIOS LIVA GD,5
TOYOTA ETIOS LIVA GD,Pune,5901.9,2011,32000,Diesel,Manual,First,23.59,1364.0,67.06,5.0,TOYOTA,ETIOS LIVA GD,2
TOYOTA ETIOS LIVA GD SP,Hyderabad,8124.69,2015,69189,Diesel,Manual,First,23.59,1364.0,67.06,5.0,TOYOTA,ETIOS LIVA GD SP,4
TOYOTA ETIOS LIVA GD SP,Delhi,4598.88,2014,104000,Diesel,Manual,First,23.59,1364.0,67.06,5.0,TOYOTA,ETIOS LIVA GD SP,6
TOYOTA ETIOS LIVA V,Pune,4522.23,2012,24500,Petrol,Manual,Second,18.3,1197.0,78.9,5.0,TOYOTA,ETIOS LIVA V,2
TOYOTA ETIOS LIVA V,Mumbai,5442.01,2013,8950,Petrol,Manual,First,17.71,1197.0,78.9,5.0,TOYOTA,ETIOS LIVA V,1
TOYOTA ETIOS LIVA V,Kochi,14555.455,2012,59311,Petrol,Manual,First,18.3,1197.0,78.9,5.0,TOYOTA,ETIOS LIVA V,3
TOYOTA ETIOS LIVA VD,Coimbatore,27056.74,2016,29108,Diesel,Manual,First,23.59,1364.0,67.04,5.0,TOYOTA,ETIOS LIVA VD,2
TOYOTA ETIOS PETROL TRD SPORTIVO,Chennai,6438.43,2013,67620,Petrol,Manual,Second,17.6,1496.0,88.8,5.0,TOYOTA,ETIOS PETROL TRD SPORTIVO,4
TOYOTA ETIOS V,Kolkata,6898.32,2015,12000,Petrol,Manual,First,16.78,1496.0,88.73,5.0,TOYOTA,ETIOS V,1
TOYOTA ETIOS V,Kochi,9764.96,2017,27100,Petrol,Manual,First,16.78,1496.0,88.73,5.0,TOYOTA,ETIOS V,2
TOYOTA ETIOS V,Mumbai,14555.455,2012,59503,Petrol,Manual,First,16.78,1496.0,88.73,5.0,TOYOTA,ETIOS V,3
TOYOTA ETIOS V,Kochi,9764.96,2017,35007,Petrol,Manual,First,16.78,1496.0,88.73,5.0,TOYOTA,ETIOS V,2
TOYOTA ETIOS VD,Bangalore,8814.52,2013,37000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,TOYOTA,ETIOS VD,2
TOYOTA ETIOS VD,Chennai,8048.04,2012,48000,Diesel,Manual,First,23.59,1364.0,67.05,5.0,TOYOTA,ETIOS VD,3
TOYOTA ETIOS VD SP,Kolkata,9964.24,2014,45155,Diesel,Manual,First,23.59,1364.0,67.04,5.0,TOYOTA,ETIOS VD SP,3
TOYOTA ETIOS VX,Kolkata,4583.55,2012,55000,Petrol,Manual,First,17.6,1496.0,88.7,5.0,TOYOTA,ETIOS VX,3
TOYOTA ETIOS VX,Coimbatore,10086.88,2016,33415,Petrol,Manual,First,16.78,1496.0,88.73,5.0,TOYOTA,ETIOS VX,2
TOYOTA ETIOS VXD,Pune,7664.8,2015,65000,Diesel,Manual,Second,23.59,1364.0,67.04,5.0,TOYOTA,ETIOS VXD,4
TOYOTA ETIOS VXD,Pune,7281.56,2012,111000,Diesel,Manual,First,23.59,1364.0,67.1,5.0,TOYOTA,ETIOS VXD,6
TOYOTA FORTUNER 2.8 2WD AT,Ahmedabad,34491.6,2016,88008,Diesel,Automatic,Second,12.9,2755.0,174.5,7.0,TOYOTA,FORTUNER 2.8 2WD AT,5
TOYOTA FORTUNER 2.8 2WD AT,Coimbatore,47291.82,2019,28069,Diesel,Automatic,First,12.9,2755.0,174.5,7.0,TOYOTA,FORTUNER 2.8 2WD AT,2
TOYOTA FORTUNER 2.8 2WD AT,Kochi,50786.96,2019,21719,Diesel,Automatic,First,12.9,2755.0,174.5,7.0,TOYOTA,FORTUNER 2.8 2WD AT,2
TOYOTA FORTUNER 2.8 2WD AT,Pune,47521.76,2017,29000,Diesel,Automatic,First,12.9,2755.0,174.5,7.0,TOYOTA,FORTUNER 2.8 2WD AT,2
